序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
6288,question_37_aime_Qwen3-8B_S4,16,4,2,3,1,1.0,0.8324641967502666,1794.6666666666667,9361.666666666666,2.2747590129279916e+16,112049741517568.0
6289,question_37_aime_Qwen3-8B_S2,16,4,2,3,1,1.0,0.8246690389657809,1759.6666666666667,5950.666666666667,1.5481163210775638e+16,82318065445973.33
6290,question_37_aime_Qwen3-8B_S1,16,4,2,3,1,1.0,0.6931862741949925,2438.6666666666665,4888.333333333333,1.0782716714436438e+16,59674863715925.336
6291,question_37_aime_Qwen3-8B_S8,8,8,2,3,1,1.0,0.8038391259293509,1789.0,12868.0,4.456056834508928e+16,170828637578752.0
6292,question_37_aime_Qwen3-8B_S4,8,8,2,3,1,1.0,0.7118533476069864,2531.6666666666665,12586.0,2.9266737564409004e+16,130870518210986.67
6293,question_37_aime_Qwen3-8B_S2,8,8,2,3,1,1.0,0.7118533476069864,2531.6666666666665,6596.333333333333,1.985629703665374e+16,99925260679168.0
6294,question_37_aime_Qwen3-8B_S1,8,8,2,3,1,0.0,0.1745311545307299,3380.3333333333335,6754.333333333333,1.5856295717909846e+16,82867280874410.67
6295,question_37_aime_Qwen3-8B_S4,4,16,4,3,1,0.0,0.8608088123264904,1699.0,35978.0,3.335225100741376e+16,132153342281728.0
6296,question_37_aime_Qwen3-8B_S2,4,16,4,3,1,0.0,0.5531269406896222,2578.0,19944.0,2.5554797243053824e+16,114550540505600.0
6297,question_37_aime_Qwen3-8B_S1,4,16,4,3,1,0.0,0.7682706371079068,2115.0,8432.666666666666,1.2460423012322218e+16,62917003632213.336
6298,question_37_aime_Qwen3-8B_S2,2,32,4,3,1,1.0,0.8520318456271583,1531.3333333333333,6140.333333333333,1.6684120464999168e+16,69733877927680.0
6299,question_37_aime_Qwen3-8B_S1,2,32,4,3,1,1.0,0.8491817901119342,1532.6666666666667,6158.666666666667,1.1084041762314922e+16,52590973455530.664
6300,question_37_aime_Qwen3-8B_S1,1,64,4,3,1,1.0,0.8684090576426174,1448.0,5795.0,1.1067382820201984e+16,49210105179904.0
6301,question_37_aime_Qwen3-4B_S64,64,1,1,3,1,1.0,0.8491400794545111,1733.6666666666667,3205.3333333333335,4.909716457416243e+16,126870788742656.0
6302,question_37_aime_Qwen3-4B_S32,64,1,1,3,1,1.0,0.8611140782115023,1621.3333333333333,12004.333333333334,3.0814548320413696e+16,99325739369472.0
6303,question_37_aime_Qwen3-4B_S16,64,1,1,3,1,0.6666666666666666,0.8542514947957655,1530.3333333333333,15980.666666666666,1.7246785147268096e+16,67752385077930.664
6304,question_37_aime_Qwen3-4B_S8,64,1,1,3,1,1.0,0.8355555308034902,1699.6666666666667,6652.666666666667,1.302481901722095e+16,58622855159637.336
6305,question_37_aime_Qwen3-4B_S4,64,1,1,3,1,0.0,0.7088334902021768,1917.6666666666667,10462.333333333334,9171940640716630.0,44740762194432.0
6306,question_37_aime_Qwen3-4B_S2,64,1,1,3,1,0.0,0.6542149034046518,1728.6666666666667,4277.0,5097884774059008.0,27291680965290.668
6307,question_37_aime_Qwen3-4B_S1,64,1,1,3,1,0.6666666666666666,0.7891663600774681,1819.6666666666667,1819.6666666666667,2666677057809066.5,15201756499285.334
6308,question_37_aime_Qwen3-4B_S32,32,2,1,3,1,1.0,0.8800206303065369,1681.3333333333333,8118.0,3.685574417699226e+16,111308812700160.0
6309,question_37_aime_Qwen3-4B_S16,32,2,1,3,1,1.0,0.855047134995468,1686.3333333333333,5152.333333333333,2.4136571345984852e+16,88151307156650.67
6310,question_37_aime_Qwen3-4B_S8,32,2,1,3,1,0.3333333333333333,0.8030110555600626,1753.6666666666667,18871.333333333332,1.5170100322166614e+16,64361186416810.664
6311,question_37_aime_Qwen3-4B_S4,32,2,1,3,1,0.3333333333333333,0.8161789532290955,1700.0,6697.333333333333,9698866796430506.0,47557884752896.0
6312,question_37_aime_Qwen3-4B_S2,32,2,1,3,1,0.3333333333333333,0.7321133397530463,2263.0,4330.666666666667,7278639990486528.0,37139213266773.336
6313,question_37_aime_Qwen3-4B_S1,32,2,1,3,1,0.0,0.618856162889336,2123.0,2123.0,3571361780066304.0,19341996104704.0
6314,question_37_aime_Qwen3-4B_S16,16,4,2,3,1,1.0,0.9094405943168368,1430.3333333333333,16191.333333333334,2.864686095547187e+16,85574061287424.0
6315,question_37_aime_Qwen3-4B_S8,16,4,2,3,1,1.0,0.9135449493062738,1484.6666666666667,13189.666666666666,1.8281841593251668e+16,64984200069802.664
6316,question_37_aime_Qwen3-4B_S4,16,4,2,3,1,1.0,0.8851791379688323,1594.3333333333333,9714.666666666666,1.1048933955075584e+16,46976406141098.664
6317,question_37_aime_Qwen3-4B_S2,16,4,2,3,1,0.6666666666666666,0.7932348818898994,1889.6666666666667,7311.666666666667,8358949915086677.0,38034887914325.336
6318,question_37_aime_Qwen3-4B_S1,16,4,2,3,1,0.6666666666666666,0.8087857613627433,1658.6666666666667,3307.3333333333335,3650195391357440.0,18973353389056.0
6319,question_37_aime_Qwen3-4B_S8,8,8,2,3,1,1.0,0.8919933501095575,1526.3333333333333,4678.333333333333,1.7809389129708032e+16,61218631213056.0
6320,question_37_aime_Qwen3-4B_S4,8,8,2,3,1,1.0,0.8879031718093487,1590.0,5919.333333333333,1.1078913050699094e+16,47383073111552.0
6321,question_37_aime_Qwen3-4B_S2,8,8,2,3,1,1.0,0.8820621441170798,1617.6666666666667,6255.0,7175608449727829.0,32285827821226.668
6322,question_37_aime_Qwen3-4B_S1,8,8,2,3,1,0.3333333333333333,0.5761454507559819,1991.6666666666667,3996.0,5197125952350379.0,24762483146410.668
6323,question_37_aime_Qwen3-4B_S4,4,16,4,3,1,1.0,0.9092322010687074,1496.3333333333333,11014.333333333334,1.4969910768394752e+16,51986415509504.0
6324,question_37_aime_Qwen3-4B_S2,4,16,4,3,1,0.6666666666666666,0.8818789725466804,1485.3333333333333,10970.333333333334,1.0275042718355626e+16,40631335615317.336
6325,question_37_aime_Qwen3-4B_S1,4,16,4,3,1,0.3333333333333333,0.8666866724029965,1411.0,5640.0,4369111097735850.5,19846381193216.0
6326,question_37_aime_Qwen3-4B_S2,2,32,4,3,1,0.0,0.6149227637850345,2609.0,19153.0,1.8204566870424064e+16,56486051922944.0
6327,question_37_aime_Qwen3-4B_S1,2,32,4,3,1,0.0,0.5885033262434203,2325.6666666666665,9298.666666666666,1.0491647941338966e+16,38945793871701.336
6328,question_37_aime_Qwen3-4B_S1,1,64,4,3,1,0.0,0.865755928359309,1610.0,6501.0,5755779454493696.0,26885789945344.0
6329,question_37_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.6194596395414489,1084.0,84193.0,1.7750653208992256e+16,49834591344384.0
6330,question_37_aime_Qwen3-1.7B_S32,64,1,1,3,1,0.0,0.554041577279337,1301.0,41347.666666666664,1.1020175580960598e+16,38239107643221.336
6331,question_37_aime_Qwen3-1.7B_S16,64,1,1,3,1,0.0,0.5058422056363538,1275.6666666666667,20167.0,5844571878028800.0,23210485554517.332
6332,question_37_aime_Qwen3-1.7B_S8,64,1,1,3,1,0.0,0.39844924764359274,1050.6666666666667,9616.666666666666,3617001638020437.5,16626361623722.666
6333,question_37_aime_Qwen3-1.7B_S4,64,1,1,3,1,0.0,0.41804232948618897,1136.0,4961.333333333333,2557953344100522.5,12618882912085.334
6334,question_37_aime_Qwen3-1.7B_S2,64,1,1,3,1,0.0,0.25579814321382177,1135.6666666666667,2109.6666666666665,1256824891519829.2,6807277068032.0
6335,question_37_aime_Qwen3-1.7B_S1,64,1,1,3,1,0.0,0.2501678626223169,1322.6666666666667,1322.6666666666667,1012759253962325.4,5646425303978.667
6336,question_37_aime_Qwen3-1.7B_S32,32,2,1,3,1,1.0,0.845636192325383,1577.0,16415.666666666668,1.9740358331129856e+16,52597061468672.0
6337,question_37_aime_Qwen3-1.7B_S16,32,2,1,3,1,0.3333333333333333,0.8153629879403117,1844.6666666666667,23459.333333333332,1.1333159114201344e+16,37201766859861.336
6338,question_37_aime_Qwen3-1.7B_S8,32,2,1,3,1,0.3333333333333333,0.7182094445145112,1965.6666666666667,11412.333333333334,7626244573986304.0,28414683748266.668
6339,question_37_aime_Qwen3-1.7B_S4,32,2,1,3,1,0.6666666666666666,0.7213638295314123,1562.6666666666667,4474.333333333333,4710690397339136.0,20427236917845.332
6340,question_37_aime_Qwen3-1.7B_S2,32,2,1,3,1,0.0,0.49928375206792586,1874.3333333333333,3554.6666666666665,3095169699745536.0,14314913088597.334
6341,question_37_aime_Qwen3-1.7B_S1,32,2,1,3,1,0.0,0.3853988548009448,1733.3333333333333,1733.3333333333333,1681880461086037.2,8925339252480.0
6342,question_37_aime_Qwen3-1.7B_S16,16,4,2,3,1,0.0,0.7570923635874708,1599.0,60993.0,2.537998433749632e+16,57956226764800.0
6343,question_37_aime_Qwen3-1.7B_S8,16,4,2,3,1,0.0,0.7570923635874708,1599.0,32747.666666666668,1.6936278421449558e+16,46285798902186.664
6344,question_37_aime_Qwen3-1.7B_S4,16,4,2,3,1,0.0,0.5698271666702261,1624.0,13705.333333333334,6318518277433600.0,23044559206144.0
6345,question_37_aime_Qwen3-1.7B_S2,16,4,2,3,1,0.0,0.6262550177581626,1358.3333333333333,8609.0,6718175900366336.0,24482335063722.668
6346,question_37_aime_Qwen3-1.7B_S1,16,4,2,3,1,0.0,0.5115802655784787,1627.0,3238.6666666666665,2324781204982357.5,11066025976320.0
6347,question_37_aime_Qwen3-1.7B_S8,8,8,2,3,1,0.0,0.7899363524245467,2100.0,33084.0,1.984156111845555e+16,50360140411392.0
6348,question_37_aime_Qwen3-1.7B_S4,8,8,2,3,1,0.0,0.6431306191535507,2170.3333333333335,17758.666666666668,1.3394862191472982e+16,39543952180394.664
6349,question_37_aime_Qwen3-1.7B_S2,8,8,2,3,1,0.0,0.6431306191535507,2170.3333333333335,7302.333333333333,5824268575415808.0,20507613716053.332
6350,question_37_aime_Qwen3-1.7B_S1,8,8,2,3,1,0.0,0.29412163726780366,2836.0,5626.0,5499583447255296.0,20732015181994.668
6351,question_37_aime_Qwen3-1.7B_S4,4,16,4,3,1,0.0,0.7921352649172803,1998.0,29656.0,2.2319833840770816e+16,46969342622720.0
6352,question_37_aime_Qwen3-1.7B_S2,4,16,4,3,1,0.0,0.7921352649172803,1998.0,17000.666666666668,1.4076071063277738e+16,34563151188309.332
6353,question_37_aime_Qwen3-1.7B_S1,4,16,4,3,1,0.0,0.7173460789137049,1212.0,4846.666666666667,3281265492245589.5,11777801829546.666
6354,question_37_aime_Qwen3-1.7B_S2,2,32,4,3,1,0.0,0.8179178697071526,1353.0,11098.0,8861480676998656.0,26016734515968.0
6355,question_37_aime_Qwen3-1.7B_S1,2,32,4,3,1,0.0,0.8179178697071526,1353.0,5388.0,4769919782467840.0,17393924886016.0
6356,question_37_aime_Qwen3-1.7B_S1,1,64,4,3,1,0.0,0.7648637191907258,1101.0,4408.0,5791259750940160.0,14860588879360.0
6357,question_37_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.5260174957531691,1892.0,47439.0,5024088097443840.0,12189713470464.0
6358,question_37_aime_Qwen3-0.6B_S32,64,1,1,3,1,0.0,0.2411098981500963,1096.6666666666667,24729.0,3022897553518250.5,8691688916309.333
6359,question_37_aime_Qwen3-0.6B_S16,64,1,1,3,1,0.0,0.34747277372258245,1034.6666666666667,11018.666666666666,1627514292204032.0,5943547141120.0
6360,question_37_aime_Qwen3-0.6B_S8,64,1,1,3,1,0.0,0.2695226049351683,1373.0,6538.333333333333,1324221745563306.8,5210438001664.0
6361,question_37_aime_Qwen3-0.6B_S4,64,1,1,3,1,0.0,0.24653337802909778,1353.3333333333333,3334.3333333333335,873751003599018.6,3819311887360.0
6362,question_37_aime_Qwen3-0.6B_S2,64,1,1,3,1,0.0,0.10284402328254398,532.6666666666666,1120.3333333333333,274284026378581.34,1424751094954.6667
6363,question_37_aime_Qwen3-0.6B_S1,64,1,1,3,1,0.0,0.0486154906895351,794.6666666666666,794.6666666666666,272089805046613.34,1337320017408.0
6364,question_37_aime_Qwen3-0.6B_S32,32,2,1,3,1,0.0,0.5046946833443073,1123.0,28908.0,5479281140806144.0,12074787250176.0
6365,question_37_aime_Qwen3-0.6B_S16,32,2,1,3,1,0.0,0.46619266450781716,1093.6666666666667,15301.0,3350087675708074.5,8904360499882.666
6366,question_37_aime_Qwen3-0.6B_S8,32,2,1,3,1,0.0,0.3892066560057432,1145.0,7928.333333333333,2076835987188394.8,6402262882816.0
6367,question_37_aime_Qwen3-0.6B_S4,32,2,1,3,1,0.0,0.3672795241956792,1161.6666666666667,3911.3333333333335,1280854342876842.8,4799342633130.667
6368,question_37_aime_Qwen3-0.6B_S2,32,2,1,3,1,0.0,0.1854827712635302,1070.0,1652.6666666666667,644371045156010.6,2906666420394.6665
6369,question_37_aime_Qwen3-0.6B_S1,32,2,1,3,1,0.0,0.11895110351622233,744.6666666666666,744.6666666666666,311692063944021.3,1546636352853.3333
6370,question_37_aime_Qwen3-0.6B_S16,16,4,2,3,1,0.0,0.7928844339709161,1246.0,33564.0,7275384808154112.0,14208181630464.0
6371,question_37_aime_Qwen3-0.6B_S8,16,4,2,3,1,0.0,0.5089116587180239,1183.0,16234.666666666666,3874018905392298.5,9138104194560.0
6372,question_37_aime_Qwen3-0.6B_S4,16,4,2,3,1,0.0,0.6856859658305544,1280.0,7705.0,2394332551386453.5,7207839048192.0
6373,question_37_aime_Qwen3-0.6B_S2,16,4,2,3,1,0.0,0.2015760378427325,989.3333333333334,3952.6666666666665,1134788841477290.8,4425904074240.0
6374,question_37_aime_Qwen3-0.6B_S1,16,4,2,3,1,0.0,0.5179982869438268,1446.3333333333333,2895.6666666666665,1202773123541674.8,4529012283733.333
6375,question_37_aime_Qwen3-0.6B_S8,8,8,2,3,1,0.0,0.7110845951970776,1123.0,18270.0,8159650346420736.0,18335856841216.0
6376,question_37_aime_Qwen3-0.6B_S4,8,8,2,3,1,0.0,0.6525322928100313,957.0,8962.666666666666,4276560330648234.5,11246101553322.666
6377,question_37_aime_Qwen3-0.6B_S2,8,8,2,3,1,0.0,0.5365538482665712,1075.3333333333333,4836.333333333333,2794394191630848.0,8748130117632.0
6378,question_37_aime_Qwen3-0.6B_S1,8,8,2,3,1,0.0,0.2855040833883205,821.6666666666666,1625.0,859307579966122.6,3540346202794.6665
6379,question_37_aime_Qwen3-0.6B_S4,4,16,4,3,1,0.0,0.7652925801462068,1177.0,21200.0,8614007233516544.0,16878424792064.0
6380,question_37_aime_Qwen3-0.6B_S2,4,16,4,3,1,0.0,0.6635884618993589,1204.3333333333333,10154.666666666666,4451149240697344.0,10801379158357.334
6381,question_37_aime_Qwen3-0.6B_S1,4,16,4,3,1,0.0,0.6635884618993589,1204.3333333333333,4828.333333333333,2459152271552341.5,7213451098624.0
6382,question_37_aime_Qwen3-0.6B_S2,2,32,4,3,1,0.0,0.6717830080453112,2227.0,12385.0,1.151085653517824e+16,22089966085120.0
6383,question_37_aime_Qwen3-0.6B_S1,2,32,4,3,1,0.0,0.2160608382542588,929.0,3581.0,2808603162041344.0,8295328776704.0
6384,question_37_aime_Qwen3-0.6B_S1,1,64,4,3,1,0.0,0.6004033191972189,2690.0,10763.0,1.3172820104756224e+16,20033797440512.0
6385,question_38_aime_Qwen3-32B_S64,64,1,1,3,1,1.0,0.8035537257710916,1723.3333333333333,9037.0,1.6109163048804608e+17,933679372733952.0
6386,question_38_aime_Qwen3-32B_S32,64,1,1,3,1,1.0,0.7566639484159863,1804.6666666666667,13200.0,1.2206649059239595e+17,729324285796181.4
6387,question_38_aime_Qwen3-32B_S16,64,1,1,3,1,1.0,0.6887469371591562,2008.6666666666667,4790.0,8.666860292348126e+16,529382789367808.0
6388,question_38_aime_Qwen3-32B_S8,64,1,1,3,1,1.0,0.7398169972236767,1782.0,4959.0,7.036198241738684e+16,437694345304917.3
6389,question_38_aime_Qwen3-32B_S4,64,1,1,3,1,0.6666666666666666,0.6841426686860023,1471.0,4304.0,5.3079049144919896e+16,333191012994389.3
6390,question_38_aime_Qwen3-32B_S2,64,1,1,3,1,0.3333333333333333,0.49359428935519234,1942.0,3583.3333333333335,4.103669609242982e+16,258212658767018.66
6391,question_38_aime_Qwen3-32B_S1,64,1,1,3,1,0.0,0.5348666630368175,1296.6666666666667,1296.6666666666667,1.3590961495084202e+16,85949374837418.67
6392,question_38_aime_Qwen3-32B_S32,32,2,1,3,1,1.0,0.7570624883260577,2389.6666666666665,19985.0,1.5918357024133222e+17,915945395283456.0
6393,question_38_aime_Qwen3-32B_S16,32,2,1,3,1,0.6666666666666666,0.6918792452886809,1938.6666666666667,16698.333333333332,1.1306037657718597e+17,676361915163818.6
6394,question_38_aime_Qwen3-32B_S8,32,2,1,3,1,0.6666666666666666,0.720589074301914,1524.6666666666667,11800.333333333334,7.918416860705314e+16,483140090088106.7
6395,question_38_aime_Qwen3-32B_S4,32,2,1,3,1,0.6666666666666666,0.6286004306979018,2520.3333333333335,6999.666666666667,7.379339125646848e+16,453810933379754.7
6396,question_38_aime_Qwen3-32B_S2,32,2,1,3,1,0.0,0.6164997418788899,2032.0,3725.3333333333335,3.84076119836288e+16,239707355135658.66
6397,question_38_aime_Qwen3-32B_S1,32,2,1,3,1,0.0,0.3466598530168519,2709.0,2709.0,3.631461229875712e+16,228685598510421.34
6398,question_38_aime_Qwen3-32B_S16,16,4,2,3,1,1.0,0.7762421522633396,1915.3333333333333,4735.333333333333,1.3684138697135565e+17,799841886357504.0
6399,question_38_aime_Qwen3-32B_S8,16,4,2,3,1,1.0,0.9010698491859047,1309.3333333333333,2613.6666666666665,9.086594854085069e+16,546058018083328.0
6400,question_38_aime_Qwen3-32B_S4,16,4,2,3,1,1.0,0.7895186043213555,1450.3333333333333,7944.0,7.461478045359496e+16,456586122713088.0
6401,question_38_aime_Qwen3-32B_S2,16,4,2,3,1,1.0,0.6618947251873704,1492.0,2989.6666666666665,3.3004618449143468e+16,205335068807509.34
6402,question_38_aime_Qwen3-32B_S1,16,4,2,3,1,0.3333333333333333,0.5324865075686183,1577.3333333333333,3147.3333333333335,3.5006921436975444e+16,217558022228309.34
6403,question_38_aime_Qwen3-32B_S8,8,8,2,3,1,1.0,0.9264415043323729,1771.3333333333333,6442.666666666667,1.4270531309463962e+17,771268108667904.0
6404,question_38_aime_Qwen3-32B_S4,8,8,2,3,1,0.3333333333333333,0.761181636021481,1789.0,20379.333333333332,1.1103405565956864e+17,627987930046122.6
6405,question_38_aime_Qwen3-32B_S2,8,8,2,3,1,0.3333333333333333,0.7462025126131494,1863.3333333333333,9233.0,6.508197616296311e+16,382474193893376.0
6406,question_38_aime_Qwen3-32B_S1,8,8,2,3,1,0.3333333333333333,0.6538073045491354,2341.6666666666665,4680.333333333333,4.365627525653897e+16,260533982516736.0
6407,question_38_aime_Qwen3-32B_S4,4,16,4,3,1,1.0,0.8926201932969494,1214.0,14526.666666666666,1.204979601169874e+17,652888545180160.0
6408,question_38_aime_Qwen3-32B_S2,4,16,4,3,1,0.3333333333333333,0.7682423082925363,2169.3333333333335,14601.333333333334,8.811402186462021e+16,496050108326741.3
6409,question_38_aime_Qwen3-32B_S1,4,16,4,3,1,0.0,0.6939641959986992,2599.0,10382.666666666666,6.675063145314799e+16,387068127798442.7
6410,question_38_aime_Qwen3-32B_S2,2,32,4,3,1,0.0,0.5933430676763558,1982.0,15300.0,7.19728074824192e+16,372322105443840.0
6411,question_38_aime_Qwen3-32B_S1,2,32,4,3,1,0.0,0.5933430676763558,1982.0,7928.0,5.474508639952794e+16,305028936669696.0
6412,question_38_aime_Qwen3-32B_S1,1,64,4,3,1,1.0,0.8718219119866296,1309.0,5200.0,2.794455232859853e+16,155898066368512.0
6413,question_38_aime_Qwen3-14B_S64,64,1,1,3,1,1.0,0.8932927261296012,1374.0,20689.0,9.893654488122931e+16,567163382575360.0
6414,question_38_aime_Qwen3-14B_S32,64,1,1,3,1,0.6666666666666666,0.8157008841669215,1671.3333333333333,34551.666666666664,7.156861198166835e+16,427971933155242.7
6415,question_38_aime_Qwen3-14B_S16,64,1,1,3,1,0.3333333333333333,0.664928793067617,1858.0,26316.333333333332,5.976715110886391e+16,363595646257066.7
6416,question_38_aime_Qwen3-14B_S8,64,1,1,3,1,0.3333333333333333,0.6569196049032361,1722.3333333333333,11132.333333333334,3.4275501242179924e+16,212527421141930.66
6417,question_38_aime_Qwen3-14B_S4,64,1,1,3,1,0.0,0.46659680782181745,2190.0,7403.0,2.4434942860727636e+16,152442923203242.66
6418,question_38_aime_Qwen3-14B_S2,64,1,1,3,1,0.0,0.24387791325983696,1007.6666666666666,2094.6666666666665,1.2937981611360682e+16,81951820930133.33
6419,question_38_aime_Qwen3-14B_S1,64,1,1,3,1,0.0,0.16577216103263567,478.3333333333333,478.3333333333333,6669787112582144.0,42239992059306.664
6420,question_38_aime_Qwen3-14B_S32,32,2,1,3,1,1.0,0.8017255685363026,2135.0,9713.0,9.660511846923827e+16,563810520997888.0
6421,question_38_aime_Qwen3-14B_S16,32,2,1,3,1,0.3333333333333333,0.5750552159379092,1735.0,19413.0,7.179249917715473e+16,434083966677077.3
6422,question_38_aime_Qwen3-14B_S8,32,2,1,3,1,0.6666666666666666,0.7082140065497938,1534.3333333333333,6060.333333333333,4.556779165112909e+16,278399330469461.34
6423,question_38_aime_Qwen3-14B_S4,32,2,1,3,1,0.3333333333333333,0.6031132499842097,1789.3333333333333,5842.0,3.73815976025344e+16,231653040638805.34
6424,question_38_aime_Qwen3-14B_S2,32,2,1,3,1,0.0,0.38797497305753087,1863.0,4175.666666666667,3.183444416398686e+16,198293542411178.66
6425,question_38_aime_Qwen3-14B_S1,32,2,1,3,1,0.0,0.4620807760010109,957.6666666666666,957.6666666666666,5058247301929643.0,31755641031253.332
6426,question_38_aime_Qwen3-14B_S16,16,4,2,3,1,1.0,0.8723366880498252,1507.0,11651.0,9.118989447452314e+16,522108718386688.0
6427,question_38_aime_Qwen3-14B_S8,16,4,2,3,1,1.0,0.8431737897859755,1811.0,4232.666666666667,6.867178663987191e+16,409115877678336.0
6428,question_38_aime_Qwen3-14B_S4,16,4,2,3,1,0.6666666666666666,0.7360370889590625,1935.3333333333333,10251.0,3.785647503126289e+16,228909346350848.0
6429,question_38_aime_Qwen3-14B_S2,16,4,2,3,1,0.0,0.4081002489009184,2207.6666666666665,6701.666666666667,2.7361764060871764e+16,170940128800000.0
6430,question_38_aime_Qwen3-14B_S1,16,4,2,3,1,0.0,0.32100843320957,2300.6666666666665,3957.0,2.3667475985855916e+16,147207886194432.0
6431,question_38_aime_Qwen3-14B_S8,8,8,2,3,1,1.0,0.9181536927678943,1649.6666666666667,7564.666666666667,4.393545721333248e+16,217680693014784.0
6432,question_38_aime_Qwen3-14B_S4,8,8,2,3,1,1.0,0.9192412394618884,1652.3333333333333,11710.333333333334,2.998528265878733e+16,161660669865216.0
6433,question_38_aime_Qwen3-14B_S2,8,8,2,3,1,0.0,0.776886501656513,2156.3333333333335,8353.333333333334,2.407072785268258e+16,137000838244693.33
6434,question_38_aime_Qwen3-14B_S1,8,8,2,3,1,0.0,0.696231629435724,2134.6666666666665,4265.333333333333,1.7267066178795946e+16,101349850162261.33
6435,question_38_aime_Qwen3-14B_S4,4,16,4,3,1,1.0,0.5901428026973241,2197.0,18197.0,7.027152650533555e+16,382376914317568.0
6436,question_38_aime_Qwen3-14B_S2,4,16,4,3,1,0.3333333333333333,0.4820754505717419,2455.6666666666665,9864.333333333334,3.864397254766259e+16,223945228085930.66
