Dataset,Question_ID,Model,QP,CP,BS,Correctness,Verifier_Score,Memory_Access,Computation,EFLOPs,Total_Tokens,Effective_Length,Normalized_EFLOPS
MATH-500,104,Qwen3-14B,8,1,1,0.0,0.6237993252997154,25185801698304.0,151663145446912.0,4080648210382336.0,982.0,290.0,0.6962897074805521
MATH-500,104,Qwen3-14B,4,1,1,0.0,0.7425847705290981,23492949696000.0,137869124097792.0,3802769276673792.0,1674.0,438.0,0.6898709537306071
MATH-500,104,Qwen3-14B,4,1,1,0.0,0.6237993252997154,20049168304640.0,66161291341824.0,3193831546865664.0,750.0,290.0,0.673988572192004
MATH-500,104,Qwen3-14B,4,1,1,0.0,0.7860381002105867,19932657581824.0,93128988606720.0,3202623571371264.0,841.0,405.0,0.6742387676737074
MATH-500,104,Qwen3-14B,2,1,1,0.0,0.3862396789787933,20258763332352.0,49050794304512.0,3209417874151424.0,379.0,379.0,0.6744316437641906
MATH-500,104,Qwen3-14B,2,1,1,0.0,0.5363169748591073,18458514800896.0,65118083002624.0,2944646391942400.0,824.0,422.0,0.6665954165922537
MATH-500,104,Qwen3-14B,2,1,1,0.0,0.5994464406201199,17642775304960.0,39589334197248.0,2791862281771008.0,431.0,431.0,0.6617462968202533
MATH-500,104,Qwen3-14B,1,1,1,0.0,0.4233177072563395,9688309941248.0,22430032760320.0,1533806383595008.0,322.0,322.0,0.6072339530256406
MATH-500,104,Qwen3-14B,1,1,1,0.0,0.4675701411098429,11492230951424.0,32556974829568.0,1825345003251712.0,382.0,382.0,0.6230715823434128
MATH-500,104,Qwen3-14B,1,1,1,0.0,0.727446833803001,12139774719488.0,32066153670144.0,1925871009910272.0,404.0,404.0,0.6279506855840994
MATH-500,105,Qwen3-14B,64,1,1,1.0,0.9488447987150038,13654124729856.0,583090649498624.0,2713134107356160.0,190.0,190.0,0.6591429477217079
MATH-500,105,Qwen3-14B,64,1,1,1.0,0.9832327735366718,13654124729856.0,583090649498624.0,2713134107356160.0,191.0,191.0,0.6591429477217079
MATH-500,105,Qwen3-14B,64,1,1,1.0,0.9885789156709192,13654124729856.0,583090649498624.0,2713134107356160.0,209.0,209.0,0.6591429477217079
MATH-500,105,Qwen3-14B,32,1,1,1.0,0.9518281499138758,11949353386240.0,290076653809408.0,2154175782062848.0,210.0,210.0,0.6381467693287403
MATH-500,105,Qwen3-14B,32,1,1,1.0,0.977368585145582,12927812596224.0,293498172063232.0,2310236937074176.0,190.0,190.0,0.6445123368361168
MATH-500,105,Qwen3-14B,32,1,1,1.0,0.9891253887923068,11356569427200.0,287124134411776.0,2058748965054976.0,190.0,190.0,0.6340230349551508
MATH-500,105,Qwen3-14B,16,1,1,1.0,0.982533530159274,12149520714240.0,149290842823680.0,2044616074245120.0,191.0,191.0,0.6333961003780422
MATH-500,105,Qwen3-14B,16,1,1,1.0,0.9772738144566984,11207065385472.0,151839907241472.0,1900142107375104.0,192.0,192.0,0.6267266021801575
MATH-500,105,Qwen3-14B,16,1,1,1.0,0.9771292049717912,11264615099392.0,148423698632192.0,1905703654137344.0,193.0,193.0,0.6269925977322593
MATH-500,105,Qwen3-14B,8,1,1,1.0,0.9881665951478322,11434529387264.0,74800030583296.0,1858586614996480.0,228.0,228.0,0.6247141072207215
MATH-500,105,Qwen3-14B,8,1,1,1.0,0.9768149360325028,10635955984384.0,74833711878400.0,1734042845442304.0,196.0,196.0,0.6184014341329208
MATH-500,105,Qwen3-14B,8,1,1,1.0,0.977154984162982,9365640547584.0,74029028059392.0,1535068953482496.0,195.0,195.0,0.6073088399269512
MATH-500,105,Qwen3-14B,4,1,1,1.0,0.981793187209496,7958386621440.0,37810204145664.0,1279318517090304.0,193.0,193.0,0.5907220673129875
MATH-500,105,Qwen3-14B,4,1,1,1.0,0.9906332093561436,9881000902400.0,37964916236032.0,1579401057010432.0,172.0,172.0,0.6098999936293023
MATH-500,105,Qwen3-14B,4,1,1,1.0,0.9881665951478322,9348746517248.0,39995110922496.0,1498399567613184.0,228.0,228.0,0.6051083724436633
MATH-500,105,Qwen3-14B,2,1,1,1.0,0.9885789156709192,7622567825152.0,20913799747328.0,1210034380471040.0,209.0,209.0,0.5856546207863313
MATH-500,105,Qwen3-14B,2,1,1,1.0,0.9796554902876924,8424985566720.0,19909860118016.0,1334207608526336.0,184.0,184.0,0.5945454935630851
MATH-500,105,Qwen3-14B,2,1,1,1.0,0.9891253887923068,6260287151872.0,20020362540544.0,996625158232576.0,190.0,190.0,0.5679955833630015
MATH-500,105,Qwen3-14B,1,1,1,1.0,0.981793187209496,6256041983744.0,11296494989568.0,987239044453632.0,193.0,193.0,0.5671343779120733
MATH-500,105,Qwen3-14B,1,1,1,1.0,0.9800284786981556,5901191275264.0,10893445437184.0,931479284378368.0,185.0,185.0,0.5618430870861526
MATH-500,105,Qwen3-14B,1,1,1,1.0,0.9810800160467428,6034759778560.0,12828798014208.0,954251323469568.0,186.0,186.0,0.5640413166210735
MATH-500,106,Qwen3-14B,64,1,1,1.0,0.8875366675511673,19586752602624.0,623711687360512.0,3679245093369856.0,217.0,217.0,0.6868655517283894
MATH-500,106,Qwen3-14B,64,1,1,1.0,0.9741045274239462,19586752602624.0,623711687360512.0,3679245093369856.0,445.0,234.0,0.6868655517283894
MATH-500,106,Qwen3-14B,64,1,1,1.0,0.8669856172870767,19586752602624.0,623711687360512.0,3679245093369856.0,246.0,246.0,0.6868655517283894
MATH-500,106,Qwen3-14B,32,1,1,1.0,0.9444722209923624,19012822455808.0,312018347284992.0,3278018650391040.0,549.0,287.0,0.6763565153090797
MATH-500,106,Qwen3-14B,32,1,1,1.0,0.7079227160135393,18021648946176.0,316662608260608.0,3128039843864064.0,252.0,252.0,0.672094176021068
MATH-500,106,Qwen3-14B,32,1,1,1.0,0.8010964466387991,17176732764160.0,306454712237312.0,2986025023446272.0,227.0,227.0,0.6678654319234079
MATH-500,106,Qwen3-14B,16,1,1,1.0,0.8875366675511673,17638624488192.0,155361893702912.0,2906987313860864.0,428.0,217.0,0.6654239545986149
MATH-500,106,Qwen3-14B,16,1,1,1.0,0.9673824617756076,17091086575616.0,163159763061248.0,2829369268857344.0,229.0,229.0,0.6629608507538802
MATH-500,106,Qwen3-14B,16,1,1,1.0,0.9835593820094264,15894761865728.0,165500444493568.0,2645083295547136.0,251.0,251.0,0.6568310639969449
MATH-500,106,Qwen3-14B,8,1,1,1.0,0.993807473516916,16379559719424.0,78818742738944.0,2634030058969088.0,492.0,234.0,0.6564499466041785
MATH-500,106,Qwen3-14B,8,1,1,1.0,0.7869997106656453,16078054500352.0,76722866674944.0,2584899368729856.0,224.0,224.0,0.6547363289518041
MATH-500,106,Qwen3-14B,8,1,1,1.0,0.947673673673324,16323990184448.0,87133345190912.0,2633675813964800.0,506.0,250.0,0.6564377057458025
MATH-500,106,Qwen3-14B,4,1,1,1.0,0.9695689496625493,17681611239168.0,42638369064192.0,2800969722374400.0,238.0,238.0,0.6620427080226681
MATH-500,106,Qwen3-14B,4,1,1,1.0,0.9665345591135626,15290266828800.0,43595686591744.0,2428877311884544.0,264.0,264.0,0.6490701418147894
MATH-500,106,Qwen3-14B,4,1,1,1.0,0.942387488595406,13540869210880.0,37521632900096.0,2149897229797376.0,442.0,231.0,0.6379658241521278
MATH-500,106,Qwen3-14B,2,1,1,1.0,0.9741045274239462,9755696576768.0,22045873930240.0,1543934539906048.0,234.0,234.0,0.6078329568012386
MATH-500,106,Qwen3-14B,2,1,1,1.0,0.8960174313388661,13090224014848.0,21942439316736.0,2064017385633024.0,244.0,244.0,0.6342556413268691
MATH-500,106,Qwen3-14B,2,1,1,1.0,0.9665345591135626,10879639719680.0,23864057460224.0,1721087853730304.0,264.0,264.0,0.6177189314697235
MATH-500,106,Qwen3-14B,1,1,1,1.0,0.947673673673324,7528516831744.0,11907646853632.0,1186356272605696.0,250.0,250.0,0.5838560266736691
MATH-500,106,Qwen3-14B,1,1,1,1.0,0.9553618018642684,7863548857088.0,14102366138624.0,1240815987844352.0,261.0,261.0,0.5879408880106856
MATH-500,106,Qwen3-14B,1,1,1,1.0,0.9510753354994568,7203232182016.0,11553029727488.0,1135257250121984.0,239.0,239.0,0.5798489978268598
MATH-500,107,Qwen3-14B,64,1,1,0.0,0.758432953544934,172122687601920.0,3776292919319552.0,3.062743218521907e+16,3020.0,574.0,0.8797375797061749
MATH-500,107,Qwen3-14B,64,1,1,0.0,0.758432953544934,172122687601920.0,3776292919319552.0,3.062743218521907e+16,3020.0,574.0,0.8797375797061749
MATH-500,107,Qwen3-14B,64,1,1,0.0,0.758432953544934,172122687601920.0,3776292919319552.0,3.062743218521907e+16,3020.0,574.0,0.8797375797061749
MATH-500,107,Qwen3-14B,32,1,1,0.0,0.2546895476852099,151761114166272.0,1990316705959424.0,2.5665050515897856e+16,5346.0,2218.0,0.8636497226963468
MATH-500,107,Qwen3-14B,32,1,1,0.0,0.2546895476852099,142844199159808.0,1985742321028608.0,2.4269437389958656e+16,7392.0,2218.0,0.8585610183290704
MATH-500,107,Qwen3-14B,32,1,1,0.0,0.758432953544934,108957093635840.0,1841034320643584.0,1.8838340927834624e+16,2087.0,574.0,0.8355054745424716
MATH-500,107,Qwen3-14B,16,1,1,0.0,0.5771236334475555,93285853817088.0,1262335464280320.0,1.5814928659746048e+16,5370.0,729.0,0.8195838114183848
MATH-500,107,Qwen3-14B,16,1,1,0.0,0.2312714322339302,85370096538880.0,1168674736200960.0,1.448640979626624e+16,5248.0,1096.0,0.8115980914589593
MATH-500,107,Qwen3-14B,16,1,1,0.0,0.758432953544934,83167437871104.0,938364675748096.0,1.391248498364032e+16,574.0,574.0,0.8079189850082995
MATH-500,107,Qwen3-14B,8,1,1,0.0,0.2546895476852099,101585139156480.0,602308039902464.0,1.6449589748313344e+16,2854.0,2218.0,0.8231647952867998
MATH-500,107,Qwen3-14B,8,1,1,0.0,0.1558764752441953,69951135724800.0,637095274599936.0,1.1549472447668736e+16,1924.0,947.0,0.7909773463565206
MATH-500,107,Qwen3-14B,8,1,1,0.0,0.1742296894017669,75904487292416.0,645749123437056.0,1.2486849141053952e+16,2759.0,875.0,0.7980795989667482
MATH-500,107,Qwen3-14B,4,1,1,0.0,0.2098832997030901,82824992704256.0,427223295726336.0,1.3347922157590272e+16,1854.0,868.0,0.8041487215552277
MATH-500,107,Qwen3-14B,4,1,1,0.0,0.758432953544934,42118961709824.0,206804589233664.0,6777362615966208.0,574.0,574.0,0.7424631304604654
MATH-500,107,Qwen3-14B,4,1,1,0.0,0.6408356816315756,113097941076480.0,641222271851008.0,1.828450107978189e+16,2785.0,1653.0,0.8327896302727597
MATH-500,107,Qwen3-14B,2,1,1,0.0,0.1712297714316855,40896874785792.0,154525586022912.0,6534438052606464.0,1787.0,840.0,0.7391410320197324
MATH-500,107,Qwen3-14B,2,1,1,0.0,0.0804032200634132,40158393573376.0,170747671324928.0,6435457068771584.0,950.0,950.0,0.7377518684375893
MATH-500,107,Qwen3-14B,2,1,1,0.0,0.5771236334475555,66782188434432.0,231061344177408.0,1.06490827399488e+16,729.0,729.0,0.7835902493491347
MATH-500,107,Qwen3-14B,1,1,1,0.0,0.1414914128649647,32393646708992.0,102086800302336.0,5155495686905088.0,1085.0,1085.0,0.7175690373564292
MATH-500,107,Qwen3-14B,1,1,1,0.0,0.1474179912772806,28644468306688.0,88325506166528.0,4556862562009856.0,959.0,959.0,0.7063354988122977
MATH-500,107,Qwen3-14B,1,1,1,0.0,0.0969835404424195,28350246958592.0,73453010295296.0,4496091535835648.0,950.0,950.0,0.7051135797750017
MATH-500,108,Qwen3-14B,64,1,1,1.0,0.9362429639975028,94320898989824.0,2963588321170944.0,1.7677648563583488e+16,1398.0,751.0,0.8297177209137166
MATH-500,108,Qwen3-14B,64,1,1,1.0,0.9628930678764768,94320898989824.0,2963588321170944.0,1.7677648563583488e+16,771.0,771.0,0.8297177209137166
MATH-500,108,Qwen3-14B,64,1,1,1.0,0.8231850726439361,94320898989824.0,2963588321170944.0,1.7677648563583488e+16,720.0,720.0,0.8297177209137166
MATH-500,108,Qwen3-14B,32,1,1,1.0,0.8910177304962171,81903064891648.0,1548919500857600.0,1.4325797623954688e+16,737.0,737.0,0.8105833951560808
MATH-500,108,Qwen3-14B,32,1,1,1.0,0.863410899590391,74077800724992.0,1465337071512064.0,1.3021473984610816e+16,1263.0,599.0,0.8018951782824356
MATH-500,108,Qwen3-14B,32,1,1,1.0,0.9398594672805082,75534989076736.0,1487636435077888.0,1.3271094731048704e+16,1335.0,671.0,0.8036233638138444
MATH-500,108,Qwen3-14B,16,1,1,1.0,0.8853588869378852,62207317036032.0,701234830394368.0,1.040557628801536e+16,647.0,647.0,0.7814849624837928
MATH-500,108,Qwen3-14B,16,1,1,1.0,0.9094283886291968,63239486319872.0,743889658985984.0,1.0609249524886016e+16,1235.0,571.0,0.7832491771396276
MATH-500,108,Qwen3-14B,16,1,1,1.0,0.890618069903605,62364682765312.0,758115330710272.0,1.0487005842098944e+16,654.0,654.0,0.7821944124846751
MATH-500,108,Qwen3-14B,8,1,1,1.0,0.9580149926210252,55463092529408.0,446964944165120.0,9099207378752768.0,681.0,681.0,0.7692752617234192
MATH-500,108,Qwen3-14B,8,1,1,1.0,0.9299912229165236,53796622051328.0,381770394148864.0,8774043434156032.0,697.0,697.0,0.7659633678614558
MATH-500,108,Qwen3-14B,8,1,1,1.0,0.9604033156747946,55522588041472.0,414197866816768.0,9075721601286400.0,1646.0,895.0,0.7690400482925019
MATH-500,108,Qwen3-14B,4,1,1,1.0,0.8910177304962171,35042204672768.0,181712563866112.0,5648296492817920.0,737.0,737.0,0.7258776079591468
MATH-500,108,Qwen3-14B,4,1,1,1.0,0.830328930018397,48056917205760.0,232026994365952.0,7728906078464512.0,690.0,690.0,0.7544202513266349
MATH-500,108,Qwen3-14B,4,1,1,1.0,0.9449730324533696,43813337065728.0,200309222817024.0,7035189805070592.0,865.0,865.0,0.7458612204663556
MATH-500,108,Qwen3-14B,2,1,1,1.0,0.9580149926210252,36309343207936.0,129486737638400.0,5793744278076416.0,681.0,681.0,0.7281915723504193
MATH-500,108,Qwen3-14B,2,1,1,1.0,0.9646729641845064,36225354383616.0,134552783883776.0,5785708067727872.0,790.0,790.0,0.7280652462756438
MATH-500,108,Qwen3-14B,2,1,1,1.0,0.8231850726439361,29180435955968.0,89456230175744.0,4641604239306752.0,720.0,720.0,0.7080124620935538
MATH-500,108,Qwen3-14B,1,1,1,1.0,0.9798645945728762,24585454977280.0,70517715415296.0,3905848691870976.0,823.0,823.0,0.6923051240708044
MATH-500,108,Qwen3-14B,1,1,1,0.0,0.9362429639975028,22827638373632.0,49571988267776.0,3610683574554368.0,751.0,751.0,0.6851535680794476
MATH-500,108,Qwen3-14B,1,1,1,1.0,0.6814603027689511,30760283762944.0,81361849998592.0,4879966117017856.0,1031.0,1031.0,0.7125701923791611
MATH-500,109,Qwen3-14B,64,1,1,1.0,0.9977389482774032,13493218171392.0,458636096822528.0,2563578131559680.0,118.0,118.0,0.6539825123104758
MATH-500,109,Qwen3-14B,64,1,1,1.0,0.9992115770784784,13493218171392.0,458636096822528.0,2563578131559680.0,189.0,189.0,0.6539825123104758
MATH-500,109,Qwen3-14B,64,1,1,1.0,0.9987655713844774,13493218171392.0,458636096822528.0,2563578131559680.0,143.0,143.0,0.6539825123104758
MATH-500,109,Qwen3-14B,32,1,1,1.0,0.99800045841474,10652782112256.0,230535641233152.0,1892369650745088.0,175.0,175.0,0.6263535568262109
MATH-500,109,Qwen3-14B,32,1,1,1.0,0.9992959889836596,11456925939968.0,235828345312512.0,2023108791947520.0,149.0,149.0,0.6324336736660744
MATH-500,109,Qwen3-14B,32,1,1,1.0,0.999088752604164,11464357882624.0,251293699726592.0,2039733529415936.0,168.0,168.0,0.6331785032327267
MATH-500,109,Qwen3-14B,16,1,1,1.0,0.998673683437408,9466586830848.0,112271765607936.0,1589059311220224.0,124.0,124.0,0.6104548509928232
MATH-500,109,Qwen3-14B,16,1,1,1.0,0.9986726781844008,11364795128320.0,121969145705984.0,1894877185723904.0,183.0,183.0,0.626474075156984
MATH-500,109,Qwen3-14B,16,1,1,1.0,0.9989410406769414,10438201493760.0,107798829039616.0,1736158262066176.0,113.0,113.0,0.6185123952904674
MATH-500,109,Qwen3-14B,8,1,1,1.0,0.9988593463433044,10069813055232.0,70918636630272.0,1641809473246464.0,210.0,210.0,0.6134270147073319
MATH-500,109,Qwen3-14B,8,1,1,1.0,0.9929090192369624,10420336208640.0,64726637209600.0,1690299085757440.0,192.0,192.0,0.6160760630678049
MATH-500,109,Qwen3-14B,8,1,1,1.0,0.999179245155958,8885585815296.0,65203624182272.0,1451355011368448.0,199.0,199.0,0.6022050854090063
MATH-500,109,Qwen3-14B,4,1,1,1.0,0.9993262093434352,8690440126720.0,31865953613312.0,1387574613381632.0,172.0,172.0,0.598114972111471
MATH-500,109,Qwen3-14B,4,1,1,1.0,0.998533994682446,7892449072640.0,31788242957568.0,1263010298289408.0,197.0,197.0,0.5895544233921108
MATH-500,109,Qwen3-14B,4,1,1,1.0,0.9986822190980398,5761528823296.0,27704575567104.0,926503072001280.0,133.0,133.0,0.5613555720488458
MATH-500,109,Qwen3-14B,2,1,1,1.0,0.9975185614507728,5223269993472.0,14211066259200.0,829041185240832.0,120.0,120.0,0.5512397899875197
MATH-500,109,Qwen3-14B,2,1,1,1.0,0.9980314077123272,5517299405824.0,15848154610944.0,876546861919488.0,130.0,130.0,0.5563110206577817
MATH-500,109,Qwen3-14B,2,1,1,1.0,0.9988593463433044,8181931020288.0,19965834979072.0,1296347074144000.0,210.0,210.0,0.5919255070741781
MATH-500,109,Qwen3-14B,1,1,1,1.0,0.9987655713844774,4656690861824.0,8790712739328.0,735234487183872.0,143.0,143.0,0.5403110114064303
MATH-500,109,Qwen3-14B,1,1,1,1.0,0.9983622396107316,5810085649920.0,10161040577792.0,916534401965312.0,178.0,178.0,0.5603710239303713
MATH-500,109,Qwen3-14B,1,1,1,1.0,0.9984967693196442,5549913311488.0,10599988946432.0,876386465538560.0,169.0,169.0,0.556294365113706
MATH-500,11,Qwen3-14B,64,1,1,1.0,0.9085175993457136,9622225340416.0,478243138520320.0,1979310291625216.0,137.0,137.0,0.6304416996357944
MATH-500,11,Qwen3-14B,64,1,1,1.0,0.8972058460389637,9622225340416.0,478243138520320.0,1979310291625216.0,165.0,165.0,0.6304416996357944
MATH-500,11,Qwen3-14B,64,1,1,1.0,0.9095104033878684,9622225340416.0,478243138520320.0,1979310291625216.0,177.0,177.0,0.6304416996357944
MATH-500,11,Qwen3-14B,32,1,1,1.0,0.9173375205873276,8366810309120.0,239292416290560.0,1544514824513280.0,131.0,131.0,0.6078671571256963
MATH-500,11,Qwen3-14B,32,1,1,1.0,0.929949874282278,8898053248000.0,240830331813376.0,1628926638501376.0,157.0,157.0,0.6127100499110442
MATH-500,11,Qwen3-14B,32,1,1,1.0,0.9173375205873276,8957688198656.0,242139183701760.0,1639538542692096.0,131.0,131.0,0.6133010406012304
MATH-500,11,Qwen3-14B,16,1,1,1.0,0.914963582864092,8562407770880.0,119016756331264.0,1454752368588544.0,168.0,168.0,0.6024178794246893
MATH-500,11,Qwen3-14B,16,1,1,1.0,0.9214121050380926,8502428674304.0,118732620133632.0,1445111493325056.0,168.0,168.0,0.601812719569719
MATH-500,11,Qwen3-14B,16,1,1,1.0,0.8909778569230745,6428941664000.0,116355366082816.0,1119270265666816.0,177.0,177.0,0.5785582305464549
MATH-500,11,Qwen3-14B,8,1,1,1.0,0.7878661715973866,5807026875136.0,60484687332352.0,966380879853568.0,165.0,165.0,0.5651908885256945
MATH-500,11,Qwen3-14B,8,1,1,1.0,0.9095104033878684,8000860973312.0,63068130173184.0,1311202442009856.0,177.0,177.0,0.592962522463035
MATH-500,11,Qwen3-14B,8,1,1,1.0,0.9173375205873276,5806068448000.0,59366831383552.0,965113509271552.0,131.0,131.0,0.5650714512497801
MATH-500,11,Qwen3-14B,4,1,1,1.0,0.922312450494962,5493322690816.0,29573009204480.0,886531348971776.0,171.0,171.0,0.5573418540507235
MATH-500,11,Qwen3-14B,4,1,1,1.0,0.9506089285135516,7806116160256.0,33017067592448.0,1250771188592384.0,169.0,169.0,0.5886681751402261
MATH-500,11,Qwen3-14B,4,1,1,1.0,0.954187096524619,6916337853696.0,29270672623872.0,1108219377800448.0,167.0,167.0,0.5776551745146519
MATH-500,11,Qwen3-14B,2,1,1,1.0,0.9040092745777984,6258078908160.0,14485096340736.0,990745406013696.0,142.0,142.0,0.5674570518834666
MATH-500,11,Qwen3-14B,2,1,1,1.0,0.8119767380379169,5603194213632.0,14885853542912.0,888984150869504.0,129.0,129.0,0.5575933134871393
MATH-500,11,Qwen3-14B,2,1,1,1.0,0.914539608358058,6938254730752.0,15295829022208.0,1097663567019520.0,165.0,165.0,0.5767841264808313
MATH-500,11,Qwen3-14B,1,1,1,1.0,0.9214177157613046,4692385700864.0,8795821363968.0,740807990698752.0,144.0,144.0,0.5409983348282182
MATH-500,11,Qwen3-14B,1,1,1,1.0,0.8998951125237651,5008543404288.0,7985938832896.0,789318709901824.0,155.0,155.0,0.5467711219954853
MATH-500,11,Qwen3-14B,1,1,1,1.0,0.8939674232325768,4683237381632.0,7587649221888.0,738172680756480.0,144.0,144.0,0.5406739957203409
MATH-500,110,Qwen3-14B,64,1,1,0.0,0.9429154502753678,27048103969024.0,645391571993856.0,4864895791161600.0,1993.0,201.0,0.7122886933146697
MATH-500,110,Qwen3-14B,64,1,1,0.0,0.9429154502753678,27048103969024.0,645391571993856.0,4864895791161600.0,1993.0,201.0,0.7122886933146697
MATH-500,110,Qwen3-14B,64,1,1,0.0,0.9429154502753678,27048103969024.0,645391571993856.0,4864895791161600.0,1993.0,201.0,0.7122886933146697
MATH-500,110,Qwen3-14B,32,1,1,0.0,0.9429154502753678,24954440294656.0,326588867647744.0,4219481553614080.0,876.0,201.0,0.699334649750618
MATH-500,110,Qwen3-14B,32,1,1,0.0,0.919556913283659,23946563198720.0,321553719859200.0,4057217578859520.0,935.0,263.0,0.6957656193461449
MATH-500,110,Qwen3-14B,32,1,1,1.0,0.9634240223253246,27192654700544.0,438310132438784.0,4680364265723648.0,1115.0,278.0,0.708769309961469
MATH-500,110,Qwen3-14B,16,1,1,0.0,0.964697696694691,23715259289344.0,220507014883328.0,3920087464020992.0,1936.0,279.0,0.692636305804344
MATH-500,110,Qwen3-14B,16,1,1,1.0,0.9641460091324892,18141847544576.0,203878626748928.0,3034006843702784.0,991.0,252.0,0.6693162627743043
MATH-500,110,Qwen3-14B,16,1,1,0.0,0.9429154502753678,21156568855552.0,162182153726464.0,3462606895192576.0,1358.0,201.0,0.681342398387216
MATH-500,110,Qwen3-14B,8,1,1,0.0,0.8874972523152568,17611603238400.0,73034406695424.0,2820444511885824.0,356.0,356.0,0.6626733147171087
MATH-500,110,Qwen3-14B,8,1,1,0.0,0.964697696694691,17074581115136.0,101919423857664.0,2765554077818880.0,792.0,279.0,0.6608846065978828
MATH-500,110,Qwen3-14B,8,1,1,1.0,0.9436550369227408,23624135294464.0,117848052940032.0,3803213158876416.0,638.0,410.0,0.6898815766055975
MATH-500,110,Qwen3-14B,4,1,1,0.0,0.9530860752735022,17643501040896.0,56142852644864.0,2808529015024640.0,740.0,270.0,0.6622880020779738
MATH-500,110,Qwen3-14B,4,1,1,0.0,0.948088321931851,12758241861632.0,47882544043008.0,2038168274457600.0,754.0,259.0,0.6331086352825632
MATH-500,110,Qwen3-14B,4,1,1,0.0,0.8874972523152568,19669791073280.0,47541764619008.0,3116029172050688.0,356.0,356.0,0.6717440456394289
MATH-500,110,Qwen3-14B,2,1,1,0.0,0.9675821453107898,7983863368448.0,25516438447872.0,1270999123925760.0,502.0,252.0,0.5901282832042669
