序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
11765,question_23_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.5,459,1070,1.5622125399450624e+16,93371183476736.0
11766,question_23_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.5,689,2114,2.413849513408563e+16,144439068402176.0
11767,question_23_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.5,459,459,1.5216894656182784e+16,91156614365184.0
11768,question_23_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.5,566,566,1.837782228548045e+16,108843665140224.0
11769,question_23_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.5,459,459,1.5840959624971264e+16,95418246719488.0
11770,question_23_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.5,566,566,2.2422765378558464e+16,134655576517120.0
11771,question_23_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.5,726,2494,2.193398332669747e+16,131137200102912.0
11772,question_23_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.5,756,1445,2.2397259514706944e+16,134135244848640.0
11773,question_23_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.5,1079,1805,2.372833289691648e+16,143042723185152.0
11774,question_23_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.5,791,2807,2.676013860860365e+16,161615382190592.0
11775,question_23_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.5,726,1415,2.2346020883600896e+16,134867665785344.0
11776,question_23_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.5,756,2011,2.144348642106112e+16,129155101028864.0
11777,question_23_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.5,1079,1835,2.409105725882829e+16,144340010593280.0
11778,question_23_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.5,726,726,1.884409601259213e+16,113487262836224.0
11779,question_23_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.5,689,2016,2.216255036603136e+16,134134141688320.0
11780,question_23_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.5,566,566,2.2519458572338176e+16,136726721161728.0
11781,question_23_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.5,1327,3434,3.5632987724813824e+16,217168804304896.0
11782,question_23_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.5,459,459,1.3766380280699392e+16,84142950123520.0
11783,question_23_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.5,985,3044,2.8039534690998784e+16,168939935361536.0
11784,question_23_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.5,611,611,1.2103759288754176e+16,73229140596736.0
11785,question_23_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.5,611,611,1.377056414864384e+16,83726473543680.0
11786,question_23_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.5,995,3837,3.5207485301648896e+16,214815399728640.0
11787,question_23_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.5,459,459,1.2584813330421248e+16,76614695506944.0
11788,question_23_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.5,689,1445,2.189260711977779e+16,133772527907328.0
11789,question_23_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.5,611,611,1.3479576852908032e+16,82511691947008.0
11790,question_23_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.5,566,566,1.9870881619401216e+16,121602056001024.0
11791,question_23_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5,689,1255,1.602301386919168e+16,97696977648128.0
11792,question_23_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5,756,756,2.245352700745421e+16,137427204940800.0
11793,question_23_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5,459,459,1.2045869829801472e+16,73853677671424.0
11794,question_23_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.5,1327,3058,2.426245861523149e+16,149276612182528.0
11795,question_23_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.5,791,1776,2.7441852919581696e+16,168830907677696.0
11796,question_23_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.5,726,726,1.6846754393023488e+16,103407982634496.0
11797,question_23_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.5,837,837,3.0733467178079744e+16,190133518990336.0
11798,question_23_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.5,726,726,1.790029211121152e+16,110660277970432.0
11799,question_23_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.5,669,3028,2.696863700328909e+16,166110318103040.0
11800,question_23_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.5,611,611,1.1968425740859392e+16,73926409804800.0
11801,question_23_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.5,726,726,1.8920606860494336e+16,117106791495168.0
11802,question_23_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.5,459,459,1.0978537680869888e+16,68182652328960.0
11803,question_23_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5,669,669,2.2576665055576576e+16,140344125684224.0
11804,question_23_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5,459,459,1.0581605026686976e+16,65764890517504.0
11805,question_23_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5,1398,2460,2.349058631623987e+16,145438402822656.0
11806,question_23_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.5,1045,1045,2.5550043228750336e+16,159089222464000.0
11807,question_23_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.5,1426,4149,3.732377147014349e+16,231185730577408.0
11808,question_23_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.5,459,459,9689371008803328.0,60476310957056.0
11809,question_23_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.5,1079,1079,2.2951757963257344e+16,143716353725440.0
11810,question_23_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.5,837,837,1.965089118605568e+16,122794506528768.0
11811,question_23_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.5,756,1801,1.7677793040223232e+16,110412405440512.0
11812,question_23_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.5,995,995,1.6179098819975168e+16,101079856432128.0
11813,question_23_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.5,726,726,1.1526177920432128e+16,72309621237248.0
11814,question_23_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.5,791,791,1.5733004098700288e+16,98726302236672.0
11815,question_23_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.5,1045,1045,1.6727314516086272e+16,105420647467520.0
11816,question_23_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.5,1165,1165,1.959853224559565e+16,123337552326656.0
11817,question_23_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.5,791,791,1.458091272968704e+16,91981624259584.0
11818,question_23_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.5,1045,1045,1.0904234778940416e+16,68988414590976.0
11819,question_23_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.5,1165,1165,1.2181811033210368e+16,76918504305152.0
11820,question_23_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.5,1165,1165,1.2181811033210368e+16,76918504305152.0
11821,question_24_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.5415407991973201,742,1805,1.531006416505088e+16,91986917584384.0
11822,question_24_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.6434538240970205,634,1467,1.6281329424927232e+16,97506976611328.0
11823,question_24_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.49797318495833004,487,1063,1.7050486237951488e+16,103750344513024.0
11824,question_24_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.49797318495833004,487,1063,1.6763396517363712e+16,102036450561536.0
11825,question_24_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.22907011674390684,576,576,1.6770249568150528e+16,102440594992640.0
11826,question_24_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.6434538240970205,634,1471,1.3645469725736448e+16,82511530581504.0
11827,question_24_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.6099871571254721,350,350,1.2368198775176192e+16,74829749172736.0
11828,question_24_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.5415407991973201,742,2151,1.5511447793842176e+16,93875023332864.0
11829,question_24_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.6434538240970205,634,3046,1.5614628920617472e+16,94333345185280.0
11830,question_24_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.6434538240970205,634,2109,1.3999655150179328e+16,84820715746304.0
11831,question_24_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.6099871571254721,350,1960,1.4737721864658432e+16,90113390295040.0
11832,question_24_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.5415407991973201,742,1380,1.31728893416576e+16,80378059203584.0
11833,question_24_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.4239085813172265,341,341,8918421756476928.0,54357417583616.0
11834,question_24_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.49797318495833004,487,883,1.2665868140170752e+16,77044543898112.0
11835,question_24_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.4239085813172265,341,341,9575262574621696.0,58662852299776.0
11836,question_24_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.22907011674390684,576,576,1.0947034347831296e+16,66926617030144.0
11837,question_24_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.6099871571254721,350,988,1.5689579751529984e+16,97008049858560.0
11838,question_24_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.4239085813172265,341,341,1.1218385150352896e+16,69241865582592.0
11839,question_24_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.6434538240970205,634,1848,1.2054462965750272e+16,73903603894272.0
11840,question_24_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.4239085813172265,341,341,7903546748848640.0,48517516345344.0
11841,question_24_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.4239085813172265,341,341,7339272596176896.0,44952949385216.0
11842,question_24_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.6099871571254721,350,837,1.0717872875607552e+16,65727219893760.0
11843,question_24_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.6434538240970205,634,1606,1.3828576550875648e+16,85148225129984.0
11844,question_24_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.5415407991973201,742,1575,1.652002033633792e+16,100782762644480.0
11845,question_24_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.22907011674390684,576,576,1.2899387147264e+16,79711818727936.0
11846,question_24_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.15756409253290451,833,1229,1.3907555271038464e+16,85756598028800.0
11847,question_24_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.6434538240970205,634,634,1.3579793587930624e+16,83588233535488.0
11848,question_24_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.339261169759921,2034,3494,2.942215003087053e+16,182395656065536.0
11849,question_24_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.6434538240970205,634,1471,1.3815936490522624e+16,85484931671552.0
11850,question_24_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.6434538240970205,634,1863,1.5040720834268672e+16,92531940722688.0
11851,question_24_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.6434538240970205,634,1272,1.1958230216360448e+16,74318711194624.0
11852,question_24_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.6434538240970205,634,1272,1.39041352125184e+16,86227019999232.0
11853,question_24_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5415407991973201,742,742,1.5941191340213248e+16,98948006340608.0
11854,question_24_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.4239085813172265,341,341,7529208635539456.0,46830495084544.0
11855,question_24_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.6099871571254721,350,350,9802905220264448.0,60850947728896.0
11856,question_24_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.6434538240970205,634,1467,1.5312342958170624e+16,95097482928128.0
11857,question_24_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.6099871571254721,350,1183,1.2182687003513344e+16,75837882563072.0
11858,question_24_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.5,638,638,1.2716646531608064e+16,79373480144896.0
11859,question_24_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.49797318495833004,487,487,1.989175839465472e+16,124520596698112.0
11860,question_24_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.6677884332259827,464,1095,2.169613728276531e+16,134353191533568.0
11861,question_24_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.22907011674390684,576,576,1.909712814943027e+16,119486982231552.0
11862,question_24_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.19511559245956797,387,1485,1.9382966973817856e+16,120460822655488.0
11863,question_24_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5415407991973201,742,742,1.1146039898950144e+16,69642918536192.0
11864,question_24_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.24550716577106868,1196,1196,1.7719169293185536e+16,110780240121856.0
11865,question_24_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5415407991973201,742,1867,1.1787008411892224e+16,73859313622016.0
11866,question_24_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.6434538240970205,634,634,2.049469626516685e+16,129021016218624.0
11867,question_24_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.06712806565145284,419,419,1.2293856440570368e+16,76765789614592.0
11868,question_24_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.3675057666706975,1610,3867,2.807297377041459e+16,175491542297088.0
11869,question_24_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.524006710148401,671,671,1.6579418041976832e+16,103277244922368.0
11870,question_24_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.339261169759921,2034,3205,2.5387638908803584e+16,159772609152512.0
11871,question_24_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.6677884332259827,464,2582,1.5348760413110272e+16,96352913035264.0
11872,question_24_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.19511559245956797,387,387,1.5312113669973504e+16,96453644600832.0
11873,question_24_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.14200044274658194,876,876,1.6039465967653376e+16,100692875659264.0
11874,question_24_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.24550716577106868,1196,1196,1.6261509189071872e+16,102168768785408.0
11875,question_24_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.339261169759921,2034,2034,2.5232866850824704e+16,159739256626688.0
11876,question_24_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.339261169759921,2034,2034,2.2206281957871616e+16,140678368563712.0
11877,question_24_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.15756409253290451,833,833,1.064778273412608e+16,67380212582912.0
11878,question_24_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.028206455621558837,625,625,6536185705634816.0,41359801641472.0
11879,question_24_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.19408704747095107,1733,1733,1.820165970868787e+16,114434711751680.0
11880,question_24_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.5629427364280797,1652,1652,1.737676529677824e+16,109728063380992.0
11881,question_25_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.5,956,1743,2.107909199255757e+16,128776550618112.0
11882,question_25_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.5,907,907,2.293495413404723e+16,141457181471744.0
11883,question_25_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.5,787,787,2.305911886223309e+16,141375349138432.0
11884,question_25_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.5,944,2654,2.6392472818770944e+16,162280590974976.0
11885,question_25_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.5,497,1572,2.8595657457020416e+16,176107517164032.0
11886,question_25_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.5,907,907,2.412409326481869e+16,149954472108032.0
11887,question_25_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.5,787,787,1.5364758180540928e+16,94313079223296.0
11888,question_25_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.5,907,907,1.8293374366802944e+16,112996620047360.0
11889,question_25_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.5,907,907,2.4578680057808384e+16,152067653275648.0
11890,question_25_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.5,995,4583,2.694171079747891e+16,165877283671040.0
11891,question_25_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.5,907,907,1.6044149098147328e+16,98503336213504.0
11892,question_25_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,1,1,0.0,0.5,978,2892,2.3702937925023744e+16,147023342420992.0
11893,question_25_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.5,907,907,2.439615830522624e+16,151571341173760.0
11894,question_25_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.5,787,787,2.051866834459699e+16,126453874376704.0
11895,question_25_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,1,1,0.0,0.5,907,907,1.644301232717824e+16,101876706947072.0
11896,question_25_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.5,787,1938,2.424244247376896e+16,150119660475392.0
11897,question_25_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.5,497,4122,2.375277328280627e+16,146671083440640.0
11898,question_25_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,1,1,0.0,0.5,732,1688,2.4057256711097856e+16,148583873143808.0
11899,question_25_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.5,995,3578,3.065302610499277e+16,190441224370688.0
11900,question_25_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.5,907,907,1.6042984900668928e+16,99881525399552.0
11901,question_25_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,1,1,0.0,0.5,877,4714,2.809006890417152e+16,174252037709824.0
11902,question_25_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.5,907,907,1.945428685996544e+16,120778528807936.0
11903,question_25_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.5,907,907,2.058461223179264e+16,128821744672768.0
11904,question_25_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,1,1,0.0,0.5,787,787,1.6467477670268416e+16,101935735554048.0
11905,question_25_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.5,1191,3785,2.414659483912704e+16,150081390129152.0
11906,question_25_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.5,978,2437,1.6354852524340736e+16,101540258960384.0
11907,question_25_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,1,1,0.0,0.5,907,907,1.7819943983872e+16,111463992541184.0
11908,question_25_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.5,1191,2147,2.385706676192256e+16,148778044160000.0
11909,question_25_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.5,497,3371,3.0393913764010496e+16,189953130206720.0
11910,question_25_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,1,1,0.0,0.5,944,3934,2.3666881556545536e+16,146830953319936.0
11911,question_25_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5,735,735,2.2377500650799616e+16,138463056244736.0
11912,question_25_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5,907,907,1.7560412237932032e+16,109643411063808.0
11913,question_25_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,1,1,0.0,0.5,907,1694,1.3820408342674432e+16,86450437213184.0
11914,question_25_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.5,1151,3774,1.871372805969203e+16,116497621295104.0
11915,question_25_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.5,877,2774,2.097371170202061e+16,130869083649536.0
11916,question_25_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,1,1,0.0,0.5,944,3156,2.2828237956969984e+16,142540047164416.0
11917,question_25_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.5,907,907,1.65112308913664e+16,103563060345856.0
11918,question_25_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.5,1127,2202,2.482861362645504e+16,156007071506944.0
11919,question_25_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,1,1,0.0,0.5,907,907,1.7441590598534144e+16,109099694494720.0
11920,question_25_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.5,787,787,1.5739366966776832e+16,98922295071744.0
11921,question_25_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.5,1075,1075,2.0855933852516864e+16,130678137834496.0
11922,question_25_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,1,1,0.0,0.5,907,907,1.5789520368121856e+16,99239785283584.0
11923,question_25_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5,1075,2031,2.0310381604819456e+16,127789791023104.0
11924,question_25_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5,661,661,1.1265822974760448e+16,70030813411328.0
11925,question_25_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,1,1,0.0,0.5,759,3310,1.739898553276928e+16,108945872405504.0
11926,question_25_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.5,1151,1151,1.95715221352192e+16,122890107978240.0
11927,question_25_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.5,732,732,1.2724202640568832e+16,79671198712832.0
11928,question_25_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,1,1,0.0,0.5,648,648,1.5171824039450112e+16,95281092853248.0
11929,question_25_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.5,714,3359,2.1278392929401344e+16,133538039370752.0
11930,question_25_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.5,807,1542,1.2142329884550656e+16,76439954292736.0
11931,question_25_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,1,1,0.0,0.5,995,995,1.3268483422803968e+16,83668464313856.0
11932,question_25_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.5,807,1882,1.5017183411083776e+16,94755969828864.0
11933,question_25_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.5,787,787,9850386757692416.0,62417494857728.0
11934,question_25_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,1,1,0.0,0.5,956,1951,1.7905461363660288e+16,113128033175552.0
11935,question_25_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.5,497,1229,8993417460439040.0,56916203449344.0
11936,question_25_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.5,1792,1792,2.196927185891021e+16,139128411017728.0
11937,question_25_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.5,497,497,6725340904488960.0,42576315057664.0
11938,question_25_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.5,1645,1645,1.7093562434190336e+16,108443974965760.0
11939,question_25_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.5,1961,1961,2.0375489757400064e+16,129221534134272.0
11940,question_25_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,1,1,0.0,0.5,648,648,6839994921216000.0,43424644223488.0
11941,question_26_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.04691780526902327,1715,3587,4.452526569368934e+16,271535964733440.0
11942,question_26_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.04691780526902327,1715,1715,3.991960803314995e+16,243075034774528.0
11943,question_26_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,1,1,0.0,0.42842068073605816,1615,3487,3.873946162513306e+16,235745882008064.0
11944,question_26_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.42842068073605816,1615,3330,3.702175090425805e+16,225844404788736.0
11945,question_26_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.42842068073605816,1615,4491,3.5355386962008576e+16,216045110808576.0
11946,question_26_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,1,1,0.0,0.42842068073605816,1615,5256,4.226564818584371e+16,258947645635072.0
11947,question_26_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.40582996209866923,1560,1560,4.062175696397107e+16,244877188329984.0
11948,question_26_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.1317727472374045,1019,2180,2.5197492905590784e+16,153454977223168.0
11949,question_26_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,1,1,0.0,0.04691780526902327,1715,4748,4.086825341038746e+16,250739139650560.0
